https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6553,Arribo,05/03/2017 06:08,ROYAL JET LLC,UNIVERSAL WEATHER AND AVIATION,"1150 GEMINI ST HOUSTON, TX 77058",TSSBIGJETS@UNIV-WEA.COM,A6AIN,Negocios,,,TSSBIGJETS@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6554,Arribo,05/03/2017 06:16,ROYAL JET LLC,UNIVERSAL WEATHER AND AVIATION,"1150 GEMINI ST HOUSTON, TX 77058",TSSBIGJETS@UNIV-WEA.COM,A6AIN,Negocios,,,TSSBIGJETS@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6555,Arribo,06/03/2017 04:46,NEPTUNE AVIATION SERVICES INC,Universal Weather and Aviation Inc,"1150 Gemini St Houston, Texas 77058 USA",,N475NA,Negocios,N475NA,,FoxtrotTeam@univ-wea.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6556,Arribo,06/03/2017 11:44,Cía de Servicios de Transporte Aéreo Amaszona,Cía de Servicios de Transporte Aéreo Amaszona,"Av. Saavedra 1649, Miraflores, La Paz, Bolivia",,CP2742,Demostrativo,,,izuloaga@abcia.cl
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6557,Arribo,06/03/2017 13:33,British Antarctic Survey,British Antarctic Survey,"High Cross, Madingley Road, Cambridge, CB3 0ET, Reino Unido",,VPFBL,Privado,VPFBL,,clearances@overflight.co.uk
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6558,Sobrevuelo,06/03/2017 14:41,OCEANAIR LINHAS AEREAS,WORLD FUEL SERVICES CORPORATE AVIATION SUPPORT SER,"950 SOUTH CHERRY STREET, SUITE 1600
DENVER, CO 80246 USA",,PRONV,Carga,ONE9563,,CS@SPIREFLIGHT.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6559,Arribo,06/03/2017 14:43,TURNER ENTERPRISES INC,GUAYAQUIL FBO S A FOBSA,AVE LAS AMERICAS TERMINAL DE AVIACION GENERAL AEROPUERTO JOSE J DE OLMEDO,,N17TE,Privado,N17TE,,info@guayaquilfbo.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6560,Arribo,06/03/2017 15:14,SUNSET AVIATION LLC DBA SOLAIRUS AVIATIO,SERVICIOS AEREOS Y TERRESTRES AVIASUR S.A.,"AVIADOR DAVID FUENTES 2205, PUDAHUEL",,N415P,Privado,,,FBO@AVIASUR.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6561,Arribo,06/03/2017 18:50,AERONEST S.A.,AERONEST S.A.,"ROSARIO NORTE 660, PISO 22, LAS CONDES",,N676AS,Privado,,,sreyes@aeronest.cl
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6562,Sobrevuelo,06/03/2017 20:17,WORLD FUEL SERVICES FOR OCEANAIR LINHAS,WORLD FUEL SERVICES,"950 South Cherry St, Suite 1600
Glendale, Colorado 80246",CS@WFSCORP.COM,PRONV,Carga,ONE8541,,CS@WFSCORP.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6563,Arribo,06/03/2017 20:49,Reinaldo Van Domselaar,Reinaldo Van domselaar,Francia 929 Comodoro Rivadavia Argentina,,LVLXC,Privado,+549297403,,reicelu@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6564,Arribo,06/03/2017 22:31,CHEYENNE  S.A.,CHEYENNE  S.A.,AP  AEROPARQUE  BS. AIRES - ARGENTINA,,LVCAR,Privado,LVCAR,,airdispatch@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6565,Sobrevuelo,06/03/2017 23:11,CHEYENNE SA,CHEYENNE SA,1150 gemini ave houston tx 77058,,LVBSS,Negocios,LVBSS,,bravoteam@univ-wea.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6566,Arribo,06/03/2017 23:32,REINALDO VAN DOMSELAAR,REINALDO VAN DOMSELAAR,FRANCIA 929 COMODORO RIVADAVIA ARGENTINA,,LVLXC,Privado,,,reicelu@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6567,Arribo,07/03/2017 00:23,CESSNA AIRCRAFT COMPANY,UNIVERSAL WEATHER AND AVIATION,"1150 GEMINI HOUSTON, TX 77058",,N287KA,Negocios,,,FOXTROTTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6568,Sobrevuelo,07/03/2017 09:17,OPP FILM SA,SERVICIOS AEREOS Y TERRESTRES AVIASUR SA,HERNANDO DE AGUIRRE 414 PROVIDENCIA,,N858MY,Privado,,,FBO@AVIASUR.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6569,Arribo,07/03/2017 09:24,British Antarctic Survey,British Antarctic Survey,"High Cross, Madingley Road, Cambridge, CB3 0ET, Reino Unido",,VPFBB,Privado,VPFBB,,clearances@overflight.co.uk
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6570,Arribo,07/03/2017 09:27,AERO TRANSPORTE S.A,AERO TRANSPORTE S.A,AEROPUERTO JORGE CHAVEZ MEZANNE 214 CALLAO,cco@atsaperu.com,OB2023,Privado,OB2023,,CCO@ATSAPERU.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6571,Arribo,07/03/2017 09:30,British Antarctic Survey,British Antarctic Survey,"High Cross, Madingley Road, Cambridge, CB3 0ET, Reino Unido ",,VPFBC,Privado,VPFBC,,clearances@overflight.co.uk
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6572,Arribo,07/03/2017 09:44,ACM AIR CHARTER ,FBO AEROCARDAL ,DIEGO BARROS ORTIZ 2065,,DARYR,Privado,,,fbo@aerocardal.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6573,Arribo,07/03/2017 10:38,PROCTER AND GAMBLE CO.,ROCKWELL COLLINS,"2925 BRIARPARK DR. HOUSTON, TX, USA",willybarros@hotmail.com,N7PG,Privado,,,willybarros@hotmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6574,Sobrevuelo,07/03/2017 12:16,COMMANDER MEXICANA SA DE CV,WORLD FUEL SERVICES,"WORLD FUEL SERVICES CHILE, LIMITADA
ACCOUNTS PAYABLE
AVENIDA NUEVA LIBERTAD 1405 - SUITE 1302
VINA DEL MAR, CHILE
CHL",operations@wfscorp.com,XACPQ,Privado,XACPQ,,TSACCOUNTING@WFSCORP.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6575,Sobrevuelo,07/03/2017 12:33,COMMANDER MEXICANA SA DE CV,WORLD FUEL SERVICES ,"WORLD FUEL SERVICES CHILE, LIMITADA
ACCOUNTS PAYABLE
AVENIDA NUEVA LIBERTAD 1405 - SUITE 1302
VINA DEL MAR, CHILE
CHL",operations@wfscorp.com,XACPQ,Privado,,,TSACCOUNTING@WFSCORP.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6576,Arribo,07/03/2017 15:23,TAG AVIATION UK,FBO AEROCARDAL LTDA,DIEGO BARROS ORTIZ 2065 PUDAHUEL,,GSTMT,Privado,GSTMT,,fbo@aerocardal.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6577,Arribo,07/03/2017 15:27,LOCKHEED MARTIN CORP,ROCKWELL COLLINS,"2925 BRIARPARK DR, HOUSTON TX, USA",willybarros@hotmail.com,N344RS,Privado,,,willybarros@hotmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6578,Sobrevuelo,07/03/2017 16:03,Fortune Air PTY LTD,UAS International Trip Support,"1880 S Dairy Ashford, Suite 175, Houston TX 77077 USA",,ZSKDR,Privado,ZSKDR,,houops@uas.aero
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6579,Arribo,07/03/2017 22:11,GRUPO  IMAS  S.A.,GRUPO  IMAS  S.A.,"AP  AEROPARQUE  , BS. AIRES  -  ARGENTINA",,LVFDQ,Privado,LVFDQ,,airdispatch@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6580,Sobrevuelo,07/03/2017 22:18,DOMAIR AVIATION INC,DOMAIR AVIATION INC,701 BRICKELL AV. ST. 1400 MIAMI FL 33131 USA,cco@atsaperu.com,N458DA,Privado,N458DA,,EBALLESTY@GMAIL.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6581,Sobrevuelo,07/03/2017 23:24,DOMAIR AVIATION INC.,DOMAIR AVIATION INC.,701 BRICKELL AV. ST. 1400 MIAMI FL. 33131 USA,cco@atsaperu.com,N458DA,Privado,N458DA,,cco@atsaperu.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6582,Arribo,08/03/2017 03:54,GAMA Charters LLC,Rockwell Collins Flight Services,"2925 Briarpark Dr, 7th floor, Houston, TX 77042, USA",,N676AS,Negocios,N/A,,ops@rockwellcollins.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6583,Arribo,08/03/2017 10:20,AIRCRAFT GUARANTY CORP TRUSTEE,JOSE MIGUEL LETELIER,"POB 2549 2058 FM 356 NORTH
OANALASKA, TEXAS",,N422AS,Privado,N422AS,,jmletelierp@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6584,Arribo,08/03/2017 10:54,British Antarctic Survey,British Antarctic Survey,"High Cross, Madingley Road, Cambridge, CB3 0ET, Reino Unido",,VPFBQ,Privado,,,clearances@overflight.co.uk
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6585,Arribo,08/03/2017 10:57,JET AVIATION FLIGHT SERVICES INC,JET AVIATION FLIGHT SERVICES INC,"1150 Gemini St. Houston TX., 77058 USA",,N215RE,Negocios,,,cmblue@univ-wea.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6586,Arribo,08/03/2017 11:07,DOMAIR AVIATION  LLC,DOMAIR  AVIATION  LLC,AP INTL AEROPARQUE - BS. AIRES - ARGENTINA,,N458DA,Privado,N458DA,,airdispatch@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6587,Arribo,08/03/2017 11:41,WESTERN AIR,ROCKWELL COLLINS,"2925 BRIARPARK DR, HOUSTON, TX, USA",willybarros@hotmail.com,N776RB,Privado,,,willybarros@hotmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6588,Sobrevuelo,08/03/2017 12:03,TIENDAS INDUSTRIALES ASOCIADAS TIA SA,UNIVERSAL WEATHER AND AVIATION,"1150 GEMINI STREET, HOUSTON, TEXAS 77058",,N551DN,Negocios,N551DN,,BRAVOTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6589,Sobrevuelo,08/03/2017 12:24,TIENDAS INDUSTRIALES ASOCIADAS TIA SA,UNIVERSAL WEATHER AND AVIATION,"1150 GEMINI STREET, HOUSTON, TEXAS 77058",,N551DN,Negocios,N551DN,,BRAVOTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6590,Arribo,08/03/2017 13:49,"GTC MANAGEMENT SERVICES, INC",GTC MANAGEMENT SERVICES INC,"7110 REPUBLIC AIRPORT SUITE 103
FARMINGDALE, NY 11735",,N75RP,Privado,N75RP,,ROBERT.HOROSZEWSKI@TIMEWARNER.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6591,Sobrevuelo,08/03/2017 13:50,94748 ONTARIO INC,WORLD FUEL SERVICES,"WORLD FUEL SERVICES CHILE, LIMITADA
ACCOUNTS PAYABLE
AVENIDA NUEVA LIBERTAD 1405 - SUITE 1302
VINA DEL MAR, CHILE
CHL",coltoperations@wfscorp.com,CGGPM,Privado,CGGPM,,TSACCOUNTING@WFSCORP.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6592,Sobrevuelo,08/03/2017 13:55,994748 ONTARIO INC,WORLD FUEL SERVICES ,"WORLD FUEL SERVICES CHILE, LIMITADA
ACCOUNTS PAYABLE
AVENIDA NUEVA LIBERTAD 1405 - SUITE 1302
VINA DEL MAR, CHILE
CHL",coltoperations@wfscorp.com,CGGPM,Privado,CGGPM,,TSACCOUNTING@WFSCORP.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6593,Arribo,08/03/2017 13:57,"GTC MANAGEMENT SERVICES, INC",GTC MANAGEMENT SERVICES INC,"1150 GEMINI STREET
HOUSTON, TX 77058",,N75RP,Privado,N75RP,,VICTORTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6594,Arribo,09/03/2017 13:33,FLY REVA,SANTAIGO FBO S.A.,OMAR PAGE 2077,,N111WB,Privado,,,operaciones@santiagofbo.cl
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6595,Sobrevuelo,09/03/2017 17:56,TYROLEAN JET SERVICE NFG. GMBH & CO KG,TYROLEAN JET SERVICE NFG GMBH AND CO KG,1150 GEMINI STREET HOUSTON TX 77058 USA,,OEIEL,Negocios,TJS29,,CMORANGE@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6596,Arribo,09/03/2017 23:47,CESSNA AIRCRAFT COMPANY,UNIVERSAL WEATHER AND AVIATION,"1150 GEMINI HOUSTON, TX 77058",,N287KA,Negocios,,,FOXTROTTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6597,Sobrevuelo,10/03/2017 07:50,PROCTER AND GAMBLE COMPANY,PROCTER AND GAMBLE COMPANY,"2925 BRIARPARK DR, HOUSTON, TX 77042",,N5PG,Privado,N/A,,ops@rockwellcollins.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6598,Arribo,10/03/2017 12:00,AEROVIDA  S.A.,AEROVIDA  S.A.,"AP.  AEROPARQUE , BS.  AIRES  -  ARGENTINA",,LVCTT,Privado,LVCTT,,airdispatch@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6599,Arribo,10/03/2017 13:06,EXECUTIVE AIRLINES,FBO AEROCARDAL ,DIEGO BARROS ORTIZ 2065,,ECLGV,Privado,,,fbo@aerocardal.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6600,Sobrevuelo,10/03/2017 15:06,EXECUTIVE JET MANAGEMENT INC.,EXECUTIVE JET MANAGEMENT INC.,"1150 Gemini St., Houston TX. 77058 USA",cmorange@univ-wea.com,N167TV,Negocios,EJM167,,cmorange@univ-wea.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6601,Arribo,10/03/2017 16:59,CESSNA AIRCRAFT COMPANY,UNIVERSAL WEATHER AND AVIATION,"1150 GEMINI HOUSTON, TX 77058",,N287KA,Negocios,,,FOXTROTTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6602,Arribo,10/03/2017 20:43,BARRICK GOLD,FBO AEROCARDAL LTDA,DIEGO BARROS ORTIZ 2065 PUDAHUEL,,CGGPM,Privado,CGGPM,,fbo@aerocardal.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6603,Arribo,11/03/2017 16:21,GASEOSAS POSADA TOBON SA POSTOBON SA,FBO AEROCARDAL LTDA,DIEGO BARROS ORTIZ 2065 PUDAHUEL,,N650PP,Privado,N650PP,,fbo@aerocardal.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6604,Arribo,11/03/2017 17:24,INCAUCA S.A.S.,Universal Weather and Aviation Inc.,"1150 Gemini St Houston, Texas 77058 USA",,N650PP,Negocios,N650PP,,bravoteam@univ-wea.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6605,Arribo,11/03/2017 22:59,AVALON CAPITAL GROUP INC,AVALON CAPITAL GROUP INC,"AVALON CAPITAL GROUP INC
2904 PACIFIC HWY
SAN DIEGO, CA 
92101
United States",,N118WT,Privado,,,xrayteam@univ-wea.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6606,Arribo,11/03/2017 23:05,TRANSPORTES TRANSAT LIMITADA,TRANSPORTES TRANSAT LIMITADA,AVDA. GRAMADOS SIN NUMERO,,N2888W,Privado,N2888W,,operaciones@lohraviation.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6607,Arribo,12/03/2017 01:33,JC DECAUX SA,ROCKWELL COLLINS,"2925 Briarpark Dr, 7th floor, Houston, TX 77042, USA",,FHJCD,Privado,N/A,,OPS@ROCKWELLCOLLINS.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6608,Arribo,12/03/2017 09:56,ELITE AIR INC,SERVICIOS AEREOS Y TERRESTRES AVIASUR,HERNANDO DE AGUIRRE  414 PROVIDENCIA,,N987HP,Privado,,,FBO@AVIASUR.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6609,Sobrevuelo,12/03/2017 10:07,EXECUTIVE JET MANAGEMENT INC.,EXECUTIVE JET MANAGEMENT INC.,1150 gemini st houston tx 77058,,N2LA,Privado,,,EJM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6610,Arribo,12/03/2017 11:03,NETJETS AVIATION INC ,SERVICIOS AEREOS Y TERRESTRES AVIASUR,HERNANDO DE AGUIRRE 414 PROVIDENCIA,,N142QS,Privado,,,FBO@AVIASUR.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6611,Arribo,12/03/2017 13:23,JC DECAUX  ,ROCKWELL COLLINS,"2925 BRIARPARK DR. HOUSTON, TX , USA",willybarros@hotmail.com,FHJCD,Privado,,,willybarros@hotmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6612,Arribo,12/03/2017 17:45,Domair Aviation LLC,Domair Aviation LLC,"Cap Eugenio de Marchena 29  Piso 6  Santo Domingo Republica Dominicana
",,N458DA,Privado,N458DA,,mario.medina.mejias@gmail.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6613,Sobrevuelo,12/03/2017 18:50,TURNER ENTERPRISES INC,GUAYAQUIL FBO S A  FOBSA,AVE LAS AMERICAS  TERMINAL DE AVIACION GENERAL AEROPUERTO JOSE JOAQUIN DE OLMEDO  GUAYAQUIL,,N17TE,Privado,N17TE,,info@guayaquilfbo.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6614,Arribo,12/03/2017 22:52,GTC MANAGEMENT SERVICES INC,GTC MANAGEMENT SERVICES INC,"C/O UNIVERSAL WEATHER & AVIATION, INC
1150 GEMINI STREET
HOUSTON, TEXAS 77058-2708
USA",,N75RP,Privado,N75RP,,VICTORTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6615,Arribo,13/03/2017 09:05,CESSNA AIRCRAFT COMPANY,UNIVERSAL WEATHER and AVIATION,"1150 GEMINI HOUSTON, TX 77058",FOXTROTTEAM@UNIV-WEA.COM,N287KA,Negocios,N287KA,,FOXTROTTEAM@UNIV-WEA.COM
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6616,Arribo,13/03/2017 10:40,SKYSERVICE BUSINESS AVIATION INC ,FBO AEROCARDAL,DIEGO BARROS ORTIZ 2065,,CGJDR,Privado,,,fbo@aerocardal.com
https://servicios.dgac.gob.cl/arsv-web/solicitudes.html#/verSolicitudArsv/6617,Sobrevuelo,13/03/2017 14:18,WORLD FUEL SERVICES FOR OCEANAIR LINHAS,WORLD FUEL SERVICES,"950 South Cherry St, Suite 1600
Denver, Colorado 80246",CS@WFSCORP.COM,PRONV,Carga,ONE9563,,CS@WFSCORP.COM
